f (GHz),theta (deg.),phi (deg.),gain (dBi),directivity (dBi)
1.9800000000000002,2.0,-110.0,2.04167317571443,3.384700685850212
1.9800000000000002,4.0,-110.0,2.0174719449110485,3.344579708862815
1.9800000000000002,6.000000000000001,-110.0,1.9832503829869754,3.2878469538396002
1.9800000000000002,8.0,-110.0,1.939399833338812,3.215151192718523
1.9800000000000002,10.0,-110.0,1.886359699822681,3.127220872417961
1.9800000000000002,12.000000000000002,-110.0,1.8246695983999746,3.0249505722155114
1.9800000000000002,14.0,-110.0,1.7550234598757937,2.9094906956624844
1.9800000000000002,16.0,-110.0,1.6783155168638366,2.7823237081097987
1.9800000000000002,18.0,-110.0,1.5956698107770166,2.6453130536122926
1.9800000000000002,20.0,-110.0,1.5084485639194558,2.5007170342439173
1.9800000000000002,22.0,-110.0,1.418238995091536,2.351166952911595
1.9800000000000002,24.000000000000004,-110.0,1.3268207845001918,2.19961317644615
1.9800000000000002,26.0,-110.0,1.2361155597508597,2.049241393111223
1.9800000000000002,28.0,-110.0,1.1481150526164297,1.9033535103707129
1.9800000000000002,29.999999999999996,-110.0,1.0647780320318982,1.7651967896553749
1.9800000000000002,32.0,-110.0,0.9878829670653817,1.6377195899612602
1.9800000000000002,34.0,-110.0,0.9188314018953372,1.5232454014524668
1.9800000000000002,36.0,-110.0,0.8584226745560593,1.4230993725538672
1.9800000000000002,38.0,-110.0,0.8066597943537908,1.337286492115306
1.9800000000000002,40.0,-110.0,0.7626752889131453,1.2643686581041693
1.9800000000000002,42.0,-110.0,0.7248499759229846,1.2016615782722095
1.9800000000000002,44.0,-110.0,0.6911267856863512,1.145755027468333
1.9800000000000002,46.0,-110.0,0.6594367446606387,1.0932190462592852
1.9800000000000002,48.00000000000001,-110.0,0.6281150880192742,1.0412937753701799
1.9800000000000002,50.0,-110.0,0.5962106955518324,0.9884024407772193
1.9800000000000002,52.0,-110.0,0.5636477046371611,0.9344192768735964
1.9800000000000002,54.0,-110.0,0.5312407776762204,0.8806948369310421
1.9800000000000002,56.0,-110.0,0.5005759005994105,0.8298583799956311
1.9800000000000002,58.00000000000001,-110.0,0.4737531119147029,0.7853913652268365
1.9800000000000002,59.99999999999999,-110.0,0.45297313211399765,0.7509421631116209
1.9800000000000002,62.0,-110.0,0.43998418259213246,0.7294089878326016
1.9800000000000002,64.0,-110.0,0.4355209737354263,0.7220098476283424
1.9800000000000002,66.0,-110.0,0.4389848216350061,0.7277522399469788
1.9800000000000002,68.0,-110.0,0.4485474691936422,0.7436052668345627
1.9800000000000002,70.0,-110.0,0.4615991334070857,0.7652424109868193
1.9800000000000002,72.0,-110.0,0.4752766191345964,0.7879170466108156
1.9800000000000002,74.0,-110.0,0.48686800455853957,0.8071333299322859
1.9800000000000002,76.0,-110.0,0.4940526760056345,0.8190441306734874
1.9800000000000002,78.0,-110.0,0.4950282687225618,0.8206614753971055
1.9800000000000002,80.0,-110.0,0.48858321718015313,0.8099768219298349
1.9800000000000002,82.0,-110.0,0.47414916908279897,0.7860479516895654
1.9800000000000002,84.0,-110.0,0.4518472994718026,0.7490757495438094
1.9800000000000002,86.0,-110.0,0.42253509809426915,0.7004817682511866
1.9800000000000002,88.0,-110.0,0.3878620956733994,0.6430006118788707
1.9800000000000002,90.0,-110.0,0.35034578976612135,0.5808058062432937
1.9800000000000002,92.0,-110.0,0.31346112318975555,0.5196581368986659
1.9800000000000002,94.0,-110.0,0.2816386498315231,0.46690260840259823
1.9800000000000002,96.00000000000001,-110.0,0.2598047596525827,0.4307062259734773
1.9800000000000002,98.0,-110.0,0.2519083466860563,0.4176154949488087
1.9800000000000002,100.0,-110.0,0.2588309635854023,0.42909185974891717
1.9800000000000002,102.0,-110.0,0.2778407856688028,0.46060648148609173
1.9800000000000002,104.0,-110.0,0.3044270209603204,0.5046813363138661
1.9800000000000002,106.0,-110.0,0.3343462144267606,0.5542815935198263
1.9800000000000002,108.0,-110.0,0.36441047426942436,0.6041223428226307
1.9800000000000002,110.0,-110.0,0.39242462854391974,0.6505644121578553
1.9800000000000002,112.0,-110.0,0.41692457709142977,0.6911806056007822
1.9800000000000002,114.00000000000001,-110.0,0.43698051214284417,0.724429481048311
1.9800000000000002,116.00000000000001,-110.0,0.45209318763692263,0.7494833847378375
1.9800000000000002,118.00000000000001,-110.0,0.4621384232212877,0.766136449575225
1.9800000000000002,119.99999999999999,-110.0,0.4673104616109459,0.7747106925505213
1.9800000000000002,122.0,-110.0,0.46803470363588934,0.7759113462632242
1.9800000000000002,124.0,-110.0,0.46484653710653917,0.7706259805314046
1.9800000000000002,126.0,-110.0,0.4582552799594689,0.759698946346074
1.9800000000000002,128.0,-110.0,0.44862448356790824,0.743732941826084
1.9800000000000002,130.0,-110.0,0.43609968439314184,0.7229692383787221
1.9800000000000002,132.0,-110.0,0.42060419253327547,0.6972806989251323
1.9800000000000002,134.0,-110.0,0.4019087834656319,0.6662873133792989
1.9800000000000002,136.0,-110.0,0.3797703607576473,0.6295860747017926
1.9800000000000002,138.0,-110.0,0.3541346801909578,0.5870870564316679
1.9800000000000002,140.0,-110.0,0.3254124911286138,0.539471201859637
1.9800000000000002,142.0,-110.0,0.29486506033576126,0.4888294482306067
1.9800000000000002,144.0,-110.0,0.26515006213067804,0.439567707418643
1.9800000000000002,146.0,-110.0,0.24095226960125304,0.3994524304268951
1.9800000000000002,148.0,-110.0,0.22897438731151662,0.3795954097816013
1.9800000000000002,150.0,-110.0,0.23556731671495001,0.39052521624573067
1.9800000000000002,152.0,-110.0,0.2624192687358698,0.4350405782060605
1.9800000000000002,154.0,-110.0,0.3056875076646187,0.5067709803682093
1.9800000000000002,156.0,-110.0,0.3595177439707325,0.5960111388382476
1.9800000000000002,158.0,-110.0,0.4187929501811165,0.6942780081396943
1.9800000000000002,160.0,-110.0,0.4796994953875463,0.7952493231303187
1.9800000000000002,162.0,-110.0,0.5394628524555057,0.8943254524847882
1.9800000000000002,164.0,-110.0,0.5960252960545769,0.9880950841380758
1.9800000000000002,166.0,-110.0,0.647816810146247,1.0739554340473878
1.9800000000000002,168.0,-110.0,0.6936067492862392,1.1498663292169524
1.9800000000000002,170.0,-110.0,0.7324122425948597,1.21419835913182
1.9800000000000002,172.0,-110.0,0.7634483617026311,1.2656502638145781
1.9800000000000002,174.0,-110.0,0.7861092167508203,1.3032175946371125
1.9800000000000002,176.0,-110.0,0.7999691168703558,1.3261946381710228
1.9800000000000002,178.0,-110.0,0.8047927524445174,1.3341912964169946
1.9800000000000002,180.0,-110.0,0.8005454170754475,1.327150032855457
1.9800000000000002,0.0,-108.0,2.055469929810506,3.407573045445745
1.9800000000000002,2.0,-108.0,2.0410800856664544,3.3837174568417536
1.9800000000000002,4.0,-108.0,2.0162059815129014,3.342480985505454
1.9800000000000002,6.000000000000001,-108.0,1.9812253635818666,3.2844898618961587
1.9800000000000002,8.0,-108.0,1.9365349049504117,3.2104016935349735
1.9800000000000002,10.0,-108.0,1.8825919965506144,3.12097474644602
1.9800000000000002,12.000000000000002,-108.0,1.819966240811523,3.0171533116917444
1.9800000000000002,14.0,-108.0,1.7493914992731738,2.9001539902871496
1.9800000000000002,16.0,-108.0,1.6718088224270125,2.771536862602446
1.9800000000000002,18.0,-108.0,1.588392441455775,2.6332485776590477
1.9800000000000002,20.0,-108.0,1.5005547458588246,2.487630605073173
1.9800000000000002,22.0,-108.0,1.4099302886135163,2.3373927186956616
1.9800000000000002,24.000000000000004,-108.0,1.3183412125627232,2.185555680224981
1.9800000000000002,26.0,-108.0,1.2277452421073702,2.0353650194556843
1.9800000000000002,28.0,-108.0,1.1401621732958145,1.8901691690122824
1.9800000000000002,29.999999999999996,-108.0,1.0575678633970507,1.7532437194903003
1.9800000000000002,32.0,-108.0,0.981741644810387,1.6275384611225396
1.9800000000000002,34.0,-108.0,0.9140621638672206,1.5153389238551889
1.9800000000000002,36.0,-108.0,0.8552745029403479,1.4178803106816635
1.9800000000000002,38.0,-108.0,0.8052928979361604,1.3350204412618822
1.9800000000000002,40.0,-108.0,0.7631320318800651,1.265125849926925
1.9800000000000002,42.0,-108.0,0.7270393858504377,1.2052911980229144
1.9800000000000002,44.0,-108.0,0.6948243327026778,1.1518848478876784
1.9800000000000002,46.0,-108.0,0.664293428708569,1.101270492506178
1.9800000000000002,48.00000000000001,-108.0,0.6336674874958258,1.0504985837302754
1.9800000000000002,50.0,-108.0,0.6018881976089369,0.9978146451080485
1.9800000000000002,52.0,-108.0,0.5687815391630429,0.9429301852048052
1.9800000000000002,54.0,-108.0,0.5350883055200908,0.8870732966604841
1.9800000000000002,56.0,-108.0,0.5023805730216432,0.8328501791033058
1.9800000000000002,58.00000000000001,-108.0,0.4728605898853311,0.7839117356950953
1.9800000000000002,59.99999999999999,-108.0,0.44900465544039936,0.7443631935298668
1.9800000000000002,62.0,-108.0,0.4330169874559938,0.717858720906315
1.9800000000000002,64.0,-108.0,0.4261665210557256,0.7065019677299561
1.9800000000000002,66.0,-108.0,0.42827149766694933,0.7099916133130277
1.9800000000000002,68.0,-108.0,0.4376431999430887,0.7255280897182355
1.9800000000000002,70.0,-108.0,0.4515250487788261,0.7485415199939933
1.9800000000000002,72.0,-108.0,0.4667358375186773,0.7737580765381531
1.9800000000000002,74.0,-108.0,0.4802072728495142,0.7960911203112904
1.9800000000000002,76.0,-108.0,0.48930991308009775,0.8111815436944172
1.9800000000000002,78.0,-108.0,0.49201502149591286,0.8156660921614386
1.9800000000000002,80.0,-108.0,0.4869695786975215,0.8073017202809306
1.9800000000000002,82.0,-108.0,0.473535205509901,0.7850301183992064
1.9800000000000002,84.0,-108.0,0.4518150224952871,0.7490222405366633
1.9800000000000002,86.0,-108.0,0.42268068462472186,0.7007231226635063
1.9800000000000002,88.0,-108.0,0.3878117540407391,0.642917155152976
1.9800000000000002,90.0,-108.0,0.3497625754541452,0.5798389493020241
1.9800000000000002,92.0,-108.0,0.3120571708802575,0.5173306545173607
1.9800000000000002,94.0,-108.0,0.2792191629953161,0.462891565474021
1.9800000000000002,96.00000000000001,-108.0,0.2563677598177911,0.42500834257251835
1.9800000000000002,98.0,-108.0,0.2477455423870693,0.41071436761195607
1.9800000000000002,100.0,-108.0,0.2544616815818812,0.42184843216711726
1.9800000000000002,102.0,-108.0,0.2737719052913897,0.453861061911652
1.9800000000000002,104.0,-108.0,0.3009919277236312,0.4989866136851512
1.9800000000000002,106.0,-108.0,0.3317088485580814,0.5499093491416669
1.9800000000000002,108.0,-108.0,0.36262196534618396,0.601157339681507
1.9800000000000002,110.0,-108.0,0.3914613455661913,0.6489674746096876
1.9800000000000002,112.0,-108.0,0.41670282347407034,0.6908129808361068
1.9800000000000002,114.00000000000001,-108.0,0.43736004065099787,0.7250586661780016
1.9800000000000002,116.00000000000001,-108.0,0.45287965367975513,0.7507871938813561
1.9800000000000002,118.00000000000001,-108.0,0.4630912421027999,0.767716039668344
1.9800000000000002,119.99999999999999,-108.0,0.4681597978433159,0.7761187283529283
1.9800000000000002,122.0,-108.0,0.46850848455656796,0.7766967837300226
1.9800000000000002,124.0,-108.0,0.4647047916008994,0.7703909937980421
1.9800000000000002,126.0,-108.0,0.4573253207748774,0.7581572532252846
1.9800000000000002,128.0,-108.0,0.4468281054988995,0.7407548931576957
1.9800000000000002,130.0,-108.0,0.433464377551684,0.7186004074709118
1.9800000000000002,132.0,-108.0,0.41725482186452667,0.691728087794943
1.9800000000000002,134.0,-108.0,0.39804263559227165,0.6598779852291253
1.9800000000000002,136.0,-108.0,0.3756239831391789,0.6227121796357457
1.9800000000000002,138.0,-108.0,0.34995325410512407,0.5801550577607245
1.9800000000000002,140.0,-108.0,0.3214313138898073,0.5328711771882229
1.9800000000000002,142.0,-108.0,0.29130916101605026,0.48293445239610994
1.9800000000000002,144.0,-108.0,0.2622511948741129,0.43476194413184693
1.9800000000000002,146.0,-108.0,0.23896296983395568,0.3961545547596121
1.9800000000000002,148.0,-108.0,0.22811526698911355,0.3781711538433569
1.9800000000000002,150.0,-108.0,0.2358657684110229,0.3910199916448528
1.9800000000000002,152.0,-108.0,0.2636353858652353,0.43705666605537924
1.9800000000000002,154.0,-108.0,0.3074888501527203,0.5097572590867878
1.9800000000000002,156.0,-108.0,0.36164785535834987,0.5995424530369969
1.9800000000000002,158.0,-108.0,0.421093611117683,0.6980920606249461
1.9800000000000002,160.0,-108.0,0.4820741983799912,0.799186123075984
1.9800000000000002,162.0,-108.0,0.541843250274933,0.8982716933561716
1.9800000000000002,164.0,-108.0,0.5983515012431526,0.9919514840706679
1.9800000000000002,166.0,-108.0,0.6500286250379229,1.077622196911238
1.9800000000000002,168.0,-108.0,0.6956421087853357,1.1532405630436438
1.9800000000000002,170.0,-108.0,0.7342099396789376,1.217178594473013
1.9800000000000002,172.0,-108.0,0.7649526246671217,1.2681440419315528
1.9800000000000002,174.0,-108.0,0.7872741299428309,1.3051487962255226
1.9800000000000002,176.0,-108.0,0.8007614812127142,1.3275082255585269
1.9800000000000002,178.0,-108.0,0.8051927732286287,1.3348544537912703
1.9800000000000002,180.0,-108.0,0.8005454170754475,1.327150032855457
1.9800000000000002,0.0,-106.0,2.055469929810506,3.407573045445745
1.9800000000000002,2.0,-106.0,2.0404974533048965,3.382751564662133
1.9800000000000002,4.0,-106.0,2.014959869052295,3.3404151711771717
1.9800000000000002,6.000000000000001,-106.0,1.979228404896376,3.2811792892184184
1.9800000000000002,8.0,-106.0,1.9337046230300707,3.2057096315189386
1.9800000000000002,10.0,-106.0,1.878863039505553,3.1147928542518852
1.9800000000000002,12.000000000000002,-106.0,1.8153020205671049,3.009420933342446
1.9800000000000002,14.0,-106.0,1.7437940114731638,2.8908744341754815
1.9800000000000002,16.0,-106.0,1.6653257891163422,2.7607892426826535
1.9800000000000002,18.0,-106.0,1.5811213764504621,2.621194553046743
1.9800000000000002,20.0,-106.0,1.4926439903252269,2.4745160968361763
1.9800000000000002,22.0,-106.0,1.4015773776161005,2.323545201904975
1.9800000000000002,24.000000000000004,-106.0,1.3097889981874486,2.1713777568404513
1.9800000000000002,26.0,-106.0,1.2192759293163449,2.0213245309223367
1.9800000000000002,28.0,-106.0,1.1320887934794726,1.876785061052917
1.9800000000000002,29.999999999999996,-106.0,1.0502218395007692,1.7410654274816806
1.9800000000000002,32.0,-106.0,0.9754544385455206,1.6171154847079483
1.9800000000000002,34.0,-106.0,0.9091394413602568,1.5071779985691232
1.9800000000000002,36.0,-106.0,0.8519637939034183,1.4123917930867622
1.9800000000000002,38.0,-106.0,0.8037500964600981,1.3324627737192642
1.9800000000000002,40.0,-106.0,0.7633954245788136,1.2655625042645078
1.9800000000000002,42.0,-106.0,0.7290181651392823,1.2085716327642653
1.9800000000000002,44.0,-106.0,0.6983014246313076,1.1576491962542965
1.9800000000000002,46.0,-106.0,0.6689354135337543,1.1089660088152526
1.9800000000000002,48.00000000000001,-106.0,0.6390333412961025,1.0593941353072867
1.9800000000000002,50.0,-106.0,0.607433926170498,1.0070083943766048
1.9800000000000002,52.0,-106.0,0.5738657305103049,0.9513587947123235
1.9800000000000002,54.0,-106.0,0.5389911943474147,0.8935435342321844
1.9800000000000002,56.0,-106.0,0.5043554218670053,0.836124097926777
1.9800000000000002,58.00000000000001,-106.0,0.4722383044959267,0.7828801064366196
1.9800000000000002,59.99999999999999,-106.0,0.4453598043826273,0.7383207328550596
1.9800000000000002,62.0,-106.0,0.4263581537536579,0.7068196578146564
1.9800000000000002,64.0,-106.0,0.41704422854747936,0.6913789646575458
1.9800000000000002,66.0,-106.0,0.4176853945646362,0.692441894358454
1.9800000000000002,68.0,-106.0,0.42675788371928197,0.7074823330679222
1.9800000000000002,70.0,-106.0,0.4413589172575669,0.7316880329904191
1.9800000000000002,72.0,-106.0,0.45797785727406737,0.7592390329942613
1.9800000000000002,74.0,-106.0,0.473186087689936,0.7844513483302582
1.9800000000000002,76.0,-106.0,0.48405524188716686,0.8024703114550032
1.9800000000000002,78.0,-106.0,0.48834919330769766,0.8095888554467428
1.9800000000000002,80.0,-106.0,0.484593948445717,0.8033633831179342
1.9800000000000002,82.0,-106.0,0.4720973754699923,0.7826464732692694
1.9800000000000002,84.0,-106.0,0.4509537314602041,0.7475943859751017
1.9800000000000002,86.0,-106.0,0.4220503018802234,0.6996780695506811
1.9800000000000002,88.0,-106.0,0.38709116115139774,0.6417225510038967
1.9800000000000002,90.0,-106.0,0.3486563358816811,0.5780050172681549
1.9800000000000002,92.0,-106.0,0.310303242697944,0.5144229795808317
1.9800000000000002,94.0,-106.0,0.2766288483140747,0.45859732289766064
1.9800000000000002,96.00000000000001,-106.0,0.25292330654001605,0.4192981027994045
1.9800000000000002,98.0,-106.0,0.2437060178134242,0.40401761430316996
1.9800000000000002,100.0,-106.0,0.25030688400951306,0.41496057844006684
1.9800000000000002,102.0,-106.0,0.2699664723331023,0.4475523873906355
1.9800000000000002,104.0,-106.0,0.2978264126600906,0.4937387997186058
1.9800000000000002,106.0,-106.0,0.329308070045539,0.5459293210085484
1.9800000000000002,108.0,-106.0,0.36100581719062497,0.5984780774785141
1.9800000000000002,110.0,-106.0,0.3905871461986806,0.6475182205204538
1.9800000000000002,112.0,-106.0,0.41648422040289773,0.6904505790698847
1.9800000000000002,114.00000000000001,-106.0,0.43767279852184093,0.7255771584580293
1.9800000000000002,116.00000000000001,-106.0,0.4535627934292163,0.7519197079419004
1.9800000000000002,118.00000000000001,-106.0,0.4639496068155884,0.7691390429514569
1.9800000000000002,119.99999999999999,-106.0,0.4689726611212713,0.7774662990254161
1.9800000000000002,122.0,-106.0,0.4690468592224995,0.777589305178949
1.9800000000000002,124.0,-106.0,0.464756943290076,0.7704774512488348
1.9800000000000002,126.0,-106.0,0.4567261881988617,0.7571640068697574
1.9800000000000002,128.0,-106.0,0.44548537392721116,0.738528902962171
1.9800000000000002,130.0,-106.0,0.43137353786895355,0.7151341981910332
1.9800000000000002,132.0,-106.0,0.4144984737609047,0.6871585937996533
1.9800000000000002,134.0,-106.0,0.39477463585028105,0.6544602714149623
1.9800000000000002,136.0,-106.0,0.3720444303328511,0.6167779708785702
1.9800000000000002,138.0,-106.0,0.3462833953502457,0.5740711391432095
1.9800000000000002,140.0,-106.0,0.3178973817657845,0.527012598731001
1.9800000000000002,142.0,-106.0,0.2881412970742418,0.47768274444203584
1.9800000000000002,144.0,-106.0,0.25969653272583243,0.43052680658473447
1.9800000000000002,146.0,-106.0,0.2372907713982704,0.3933823719933077
1.9800000000000002,148.0,-106.0,0.22754947622726285,0.37723318179059995
1.9800000000000002,150.0,-106.0,0.2364177243293519,0.39193502819308657
1.9800000000000002,152.0,-106.0,0.2650493579496185,0.439400759292589
1.9800000000000002,154.0,-106.0,0.30943149333353304,0.5129777871246106
1.9800000000000002,156.0,-106.0,0.36387032049740536,0.6032268719586528
1.9800000000000002,158.0,-106.0,0.42344697403029924,0.7019934828305836
1.9800000000000002,160.0,-106.0,0.48447095788199307,0.8031594884641071
1.9800000000000002,162.0,-106.0,0.5442233104262844,0.9022173744389557
1.9800000000000002,164.0,-106.0,0.6006621488267287,0.9957820924921903
1.9800000000000002,166.0,-106.0,0.652215538522906,1.0812476780414033
1.9800000000000002,168.0,-106.0,0.697647808759559,1.1565656270936173
1.9800000000000002,170.0,-106.0,0.735976752203037,1.2201076291653534
1.9800000000000002,172.0,-106.0,0.7664276140213998,1.2705892900439495
1.9800000000000002,174.0,-106.0,0.7884138463497663,1.3070382263998106
1.9800000000000002,176.0,-106.0,0.8015350117493605,1.3287905901255184
1.9800000000000002,178.0,-106.0,0.8055824496972877,1.3355004622839215
1.9800000000000002,180.0,-106.0,0.8005454170754475,1.327150032855457
1.9800000000000002,0.0,-104.0,2.055469929810506,3.407573045445745
1.9800000000000002,2.0,-104.0,2.03992612827699,3.3818044178627327
1.9800000000000002,4.0,-104.0,2.013735742758547,3.3383858056767077
1.9800000000000002,6.000000000000001,-104.0,1.977263407489457,3.2779217021814704
1.9800000000000002,8.0,-104.0,1.9309150946929914,3.2010851310905544
1.9800000000000002,10.0,-104.0,1.8751814642456757,3.1086895119269036
1.9800000000000002,12.000000000000002,-104.0,1.8106882274791622,3.0017721535010464
1.9800000000000002,14.0,-104.0,1.7382447991515118,2.88167490950403
1.9800000000000002,16.0,-104.0,1.658882262725635,2.7501071176229996
1.9800000000000002,18.0,-104.0,1.573873666179622,2.609179246083633
1.9800000000000002,20.0,-104.0,1.4847333439536545,2.4614017695687824
1.9800000000000002,22.0,-104.0,1.393195788030272,2.3096501415411925
1.9800000000000002,24.000000000000004,-104.0,1.3011764661510192,2.1570998383972073
1.9800000000000002,26.0,-104.0,1.21071513839437,2.0071323892761157
1.9800000000000002,28.0,-104.0,1.1238964065969341,1.8632036623109882
1.9800000000000002,29.999999999999996,-104.0,1.0427349610223373,1.7286536257191594
1.9800000000000002,32.0,-104.0,0.9690104591611189,1.6064326086720437
1.9800000000000002,34.0,-104.0,0.9040483326115931,1.4987379213430945
1.9800000000000002,36.0,-104.0,0.8484747590674067,1.4066076456811567
1.9800000000000002,38.0,-104.0,0.8020187490318593,1.3295925333215795
1.9800000000000002,40.0,-104.0,0.7634602424851108,1.26566995986245
1.9800000000000002,42.0,-104.0,0.7307921371832089,1.2115125365608082
1.9800000000000002,44.0,-104.0,0.701577160147931,1.1630797344920827
1.9800000000000002,46.0,-104.0,0.6733955785168717,1.1163601028636694
1.9800000000000002,48.00000000000001,-104.0,0.6442584051686412,1.0680562843149526
1.9800000000000002,50.0,-104.0,0.6129050811359735,1.0160785149935139
1.9800000000000002,52.0,-104.0,0.578968199599438,0.9598177051936619
1.9800000000000002,54.0,-104.0,0.5430293715769998,0.900238053904158
1.9800000000000002,56.0,-104.0,0.5065965023217647,0.839839377454616
1.9800000000000002,58.00000000000001,-104.0,0.47200455428609256,0.7824925936334177
1.9800000000000002,59.99999999999999,-104.0,0.4421831374262796,0.7330544311992594
1.9800000000000002,62.0,-104.0,0.4201740210048057,0.6965675574268926
1.9800000000000002,64.0,-104.0,0.40832699228094654,0.6769274667777603
1.9800000000000002,66.0,-104.0,0.4073866684654341,0.675368591096214
1.9800000000000002,68.0,-104.0,0.4160244156974749,0.6896883114747017
1.9800000000000002,70.0,-104.0,0.4311998682683784,0.7148462874601827
1.9800000000000002,72.0,-104.0,0.44906884923048856,0.7444696144634062
1.9800000000000002,74.0,-104.0,0.4658441221149071,0.772279784236219
1.9800000000000002,76.0,-104.0,0.4783116257127971,0.7929485026582318
1.9800000000000002,78.0,-104.0,0.48404752571909754,0.8024575195352839
1.9800000000000002,80.0,-104.0,0.4814759287152095,0.7981943072609959
1.9800000000000002,82.0,-104.0,0.46986462314561783,0.778945000176741
1.9800000000000002,84.0,-104.0,0.4493051623840097,0.7448613761333507
1.9800000000000002,86.0,-104.0,0.42069890282363026,0.6974377103354471
1.9800000000000002,88.0,-104.0,0.3857660777433089,0.6395258180627403
1.9800000000000002,90.0,-104.0,0.34709867462666255,0.5754227150755727
1.9800000000000002,92.0,-104.0,0.3082696655584195,0.5110517005628422
1.9800000000000002,94.0,-104.0,0.27392812565720837,0.4541200451738214
1.9800000000000002,96.00000000000001,-104.0,0.24951291962250685,0.4136443384868726
1.9800000000000002,98.0,-104.0,0.23980543183441597,0.39755119441020786
1.9800000000000002,100.0,-104.0,0.24635507462983944,0.4084092400197783
1.9800000000000002,102.0,-104.0,0.26639155428940675,0.4416258621767651
1.9800000000000002,104.0,-104.0,0.29488614268843666,0.48886439870867954
1.9800000000000002,106.0,-104.0,0.32709896061480603,0.542267043277587
1.9800000000000002,108.0,-104.0,0.3595258915724477,0.5960246459918124
1.9800000000000002,110.0,-104.0,0.38978143129022425,0.6461825004670727
1.9800000000000002,112.0,-104.0,0.4162672426682815,0.6900908717984638
1.9800000000000002,114.00000000000001,-104.0,0.43793651060513294,0.7260143422736383
1.9800000000000002,116.00000000000001,-104.0,0.45417688881416385,0.7529377597512367
1.9800000000000002,118.00000000000001,-104.0,0.4647599055669279,0.7704823621330112
1.9800000000000002,119.99999999999999,-104.0,0.4698028122159303,0.7788425295665597
1.9800000000000002,122.0,-104.0,0.46970733113440094,0.7786842403330123
1.9800000000000002,124.0,-104.0,0.4650625236954811,0.7709840446742956
1.9800000000000002,126.0,-104.0,0.4565195623477141,0.7568214610262736
1.9800000000000002,128.0,-104.0,0.44466114951159497,0.7371624977127831
1.9800000000000002,130.0,-104.0,0.42989583896193373,0.7126844581623335
1.9800000000000002,132.0,-104.0,0.41240683519698457,0.6836910601287101
1.9800000000000002,134.0,-104.0,0.3921769991323532,0.6501538903127649
1.9800000000000002,136.0,-104.0,0.36910085820994315,0.6118980955382038
1.9800000000000002,138.0,-104.0,0.3431875856728558,0.5689388832743647
1.9800000000000002,140.0,-104.0,0.3148639307212951,0.52198372145872
1.9800000000000002,142.0,-104.0,0.28540461324910227,0.4731458500310762
1.9800000000000002,144.0,-104.0,0.2575200662915038,0.42691864465136126
1.9800000000000002,146.0,-104.0,0.23596253461507743,0.39118041136389814
1.9800000000000002,148.0,-104.0,0.2272989021338401,0.3768177782304452
1.9800000000000002,150.0,-104.0,0.23724243834537223,0.3933022451055964
1.9800000000000002,152.0,-104.0,0.2666798117757939,0.4421037375406976
1.9800000000000002,154.0,-104.0,0.31153352378851934,0.5164625485483779
1.9800000000000002,156.0,-104.0,0.36620146330302755,0.6070914575088074
1.9800000000000002,158.0,-104.0,0.42586641247238155,0.7060044455310278
1.9800000000000002,160.0,-104.0,0.48689959712592146,0.8071857043209771
1.9800000000000002,162.0,-104.0,0.5466093196109809,0.9061729178726207
1.9800000000000002,164.0,-104.0,0.6029604614340455,0.9995922519000796
1.9800000000000002,166.0,-104.0,0.6543784439867621,1.0848333584989924
1.9800000000000002,168.0,-104.0,0.6996232264328553,1.1598404889241878
1.9800000000000002,170.0,-104.0,0.737711286903876,1.2229831534468076
1.9800000000000002,172.0,-104.0,0.767871751363589,1.2729833914656226
1.9800000000000002,174.0,-104.0,0.7895269912393321,1.3088836061187492
1.9800000000000002,176.0,-104.0,0.8022887436166981,1.3300401323140874
1.9800000000000002,178.0,-104.0,0.8059612990375984,1.3361285214842071
1.9800000000000002,180.0,-104.0,0.8005454170754476,1.327150032855457
1.9800000000000002,0.0,-102.0,2.055469929810506,3.407573045445745
1.9800000000000002,2.0,-102.0,2.0393669467951954,3.380877402722671
1.9800000000000002,4.0,-102.0,2.0125357092694656,3.336396381403592
1.9800000000000002,6.000000000000001,-102.0,1.975334224873621,3.2747234891664685
1.9800000000000002,8.0,-102.0,1.9281723616541033,3.1965382082489104
1.9800000000000002,10.0,-102.0,1.8715558293942365,3.1026789080191484
1.9800000000000002,12.000000000000002,-102.0,1.8061360754634836,2.994225562678953
1.9800000000000002,14.0,-102.0,1.732757601189726,2.8725781926907956
1.9800000000000002,16.0,-102.0,1.6524940324579538,2.739516662879516
1.9800000000000002,18.0,-102.0,1.5666662701911143,2.5972307724318897
1.9800000000000002,20.0,-102.0,1.476839627349248,2.448315508592907
1.9800000000000002,22.0,-102.0,1.3848005069623253,2.2957323833384664
1.9800000000000002,24.000000000000004,-102.0,1.2925148339731336,2.1427405213812443
1.9800000000000002,26.0,-102.0,1.2020684025792576,1.9927977675590351
1.9800000000000002,28.0,-102.0,1.1155833426193127,1.8494222042004234
1.9800000000000002,29.999999999999996,-102.0,1.0350976688135773,1.7159924669771467
1.9800000000000002,32.0,-102.0,0.9623928114000506,1.595461823934293
1.9800000000000002,34.0,-102.0,0.8987666393850049,1.4899818917791425
1.9800000000000002,36.0,-102.0,0.8447833478393363,1.4004879972163462
1.9800000000000002,38.0,-102.0,0.8000773666252435,1.3263740954044183
1.9800000000000002,40.0,-102.0,0.7633121296593847,1.2654244173393951
1.9800000000000002,42.0,-102.0,0.7323578705017055,1.2141082206791145
