f (GHz),theta (deg.),phi (deg.),r*Re{E_x} (V),r*Im{E_x} (V),r*Re{E_y} (V),r*Im{E_y} (V),r*Re{E_z} (V),r*Im{E_z} (V)
1.9800000000000002,156.0,-180.0,0.3604927520515566,-0.5515834155946671,-0.4036833525118973,-2.2695697532183723,-0.16050171405917069,0.24558075896320575
1.9800000000000002,158.0,-180.0,0.36129259933400965,-0.8396419809321487,-1.1154395690571435,-2.2299053973252105,-0.1459716853310932,0.3392373806087712
1.9800000000000002,160.0,-180.0,0.34250413097748783,-1.1195624407963867,-1.8037582717320102,-2.117925839872475,-0.12466130878901831,0.4074874038523025
1.9800000000000002,162.0,-180.0,0.31029710272689465,-1.384332447444025,-2.45419261852602,-1.9489122852027148,-0.10082164035997332,0.44979687830886883
1.9800000000000002,164.0,-180.0,0.27146172923950773,-1.628437677503352,-3.055720134585286,-1.7385044395571398,-0.07784039826953577,0.4669469900198755
1.9800000000000002,166.0,-180.0,0.23282226151799076,-1.8478749671043484,-3.60047791755332,-1.5021364775906942,-0.05804910948171328,0.4607269750520354
1.9800000000000002,168.0,-180.0,0.2007411952541478,-2.0399827047342485,-4.083423225552181,-1.2546892409017767,-0.042668858248752106,0.43361170958462386
1.9800000000000002,170.0,-180.0,0.18075491605902194,-2.203142451612805,-4.50190518400453,-1.010279889943601,-0.03187196859689924,0.38847345656353216
1.9800000000000002,172.0,-180.0,0.17734636862167424,-2.33641706520814,-4.855131291628321,-0.7821174323989644,-0.02492440667752808,0.32836200455726355
1.9800000000000002,174.0,-180.0,0.19383084930265876,-2.4391897886820417,-5.143535003294636,-0.5823632774803753,-0.020372443186852482,0.25636917740727344
1.9800000000000002,176.0,-180.0,0.2323142142268173,-2.5108599067943347,-5.36808622566933,-0.42194637408996355,-0.016244992370042975,0.17557642851890795
1.9800000000000002,178.0,-180.0,0.29368102668422813,-2.5506376501104766,-5.52962057832451,-0.3102943926749387,-0.010255567436939776,0.08907022943648137
1.9800000000000002,180.0,-180.0,0.3775815103726854,-2.557466263452043,-5.628283038375047,-0.25496049109668295,-4.624039880951321e-17,3.131992873463883e-16
1.9800000000000002,0.0,-178.0,-3.17084291004607,6.0125699800945265,6.721979338426775,-12.725241771319345,0.0,0.0
1.9800000000000002,2.0,-178.0,-3.150256832832262,6.14210892533473,6.68744505887815,-12.747807091298128,-0.10179227309898722,0.19882053740534186
1.9800000000000002,4.0,-178.0,-3.0739618043252355,6.288247414871795,6.553770252796618,-12.720948313688659,-0.19882751582911495,0.40840489428119964
1.9800000000000002,6.000000000000001,-178.0,-2.941136976305579,6.444976700121462,6.323858694508051,-12.644210487957022,-0.28574119086470795,0.6306016593215786
1.9800000000000002,8.0,-178.0,-2.7508097183584885,6.603807173359913,6.001574315337871,-12.515887863700934,-0.35692903889237554,0.8661512142991799
1.9800000000000002,10.0,-178.0,-2.502383757616706,6.754137444720947,5.591925411698505,-12.332771485475153,-0.40655782306599064,1.1143187183944696
1.9800000000000002,12.000000000000002,-178.0,-2.196365132694452,6.883763939401275,5.101542215946462,-12.08990451349222,-0.4287235901059858,1.3726135325049338
1.9800000000000002,14.0,-178.0,-1.835151599700656,6.979521168189533,4.539366985133878,-11.780542698759323,-0.41777700641554044,1.636622525683134
1.9800000000000002,16.0,-178.0,-1.4237345349486337,7.028038154348515,3.917415702292445,-11.396509825939818,-0.36879797875040077,1.899981924433409
1.9800000000000002,18.0,-178.0,-0.9701801047492434,7.016585766069326,3.251424276999245,-10.929064254858417,-0.2781689592410169,2.154507612489789
1.9800000000000002,20.0,-178.0,-0.4858006604142786,6.9339755160593555,2.56117359356696,-10.370269787132136,-0.1441762729657869,2.3904961994513405
1.9800000000000002,22.0,-178.0,0.015017050572862956,6.771457463589439,1.8703089732876754,-9.714723099563848,0.032435526182244254,2.5971991726308663
1.9800000000000002,24.000000000000004,-178.0,0.5153097268295987,6.523557180826131,1.205536164158514,-8.961368211560174,0.2480228400199687,2.76346141693566
1.9800000000000002,26.0,-178.0,0.9963108324929324,6.188790429517409,0.5951827260143749,-8.115060102607291,0.495768219238254,2.8785045185135636
1.9800000000000002,28.0,-178.0,1.4384358311596785,5.770197320688124,0.06724293162981987,-7.187547418110061,0.7656117707271677,2.9328244093979605
1.9800000000000002,29.999999999999996,-178.0,1.8224176224731772,5.2756423287445795,-0.352852532798949,-6.197633359024221,1.0444226411763737,2.919160478959191
1.9800000000000002,32.0,-178.0,2.1305361853190665,4.717831290652205,-0.6444173507929689,-5.170429095669654,1.3164425567281237,2.8334775385017803
1.9800000000000002,34.0,-178.0,2.3478856758115336,4.114003273829922,-0.7933018693528984,-4.135801098810646,1.5640298244517594,2.675883044028703
1.9800000000000002,36.0,-178.0,2.463610648150598,3.4852679197026264,-0.7930275958041262,-3.1262855268035317,1.768719555913774,2.451382822629602
1.9800000000000002,38.0,-178.0,2.472024152159757,2.8555806751248256,-0.6451398006013589,-2.174850166809002,1.9125897196576984,2.1703645591619543
1.9800000000000002,40.0,-178.0,2.373502884412827,2.250378577332076,-0.3588407916495485,-1.3128902708735373,1.9798838134185228,1.8486946559405477
1.9800000000000002,42.0,-178.0,2.175046679979459,1.6949332492104663,0.04985939704788825,-0.5687373094995747,1.9587945742780062,1.5073232774354277
1.9800000000000002,44.0,-178.0,1.890394775800885,1.2125097387168264,0.5591358399261315,0.0332384719528912,1.8432649748271979,1.1713139638059324
1.9800000000000002,46.0,-178.0,1.5396073668969166,0.8224475472931423,1.1421607235446416,0.47308430722073647,1.6346159914805198,0.8682475768204756
1.9800000000000002,48.00000000000001,-178.0,1.1480449885673591,0.5383071814466914,1.7675541901511795,0.7356251181010822,1.3427664945163278,0.6259991935946098
1.9800000000000002,50.0,-178.0,0.7447125254676275,0.3662581088610187,2.399535818513395,0.8111489614060923,0.9867737135608132,0.4699605031021365
1.9800000000000002,52.0,-178.0,0.35998950440711264,0.3039230005707335,2.9981068028306637,0.6967497185283533,0.5944082564057772,0.4198900661484763
1.9800000000000002,54.0,-178.0,0.02285688972956062,0.33992560026270063,3.519791888084816,0.39840280650031956,0.20051397641039498,0.48671973156761916
1.9800000000000002,56.0,-178.0,-0.24214365909216162,0.4543866911254825,3.91950909951268,-0.06651855883015545,-0.15597617257108276,0.6698038876080807
1.9800000000000002,58.00000000000001,-178.0,-0.4178384981725958,0.6205394273601164,4.15395927683422,-0.6669556498068767,-0.4362717955872567,0.9552156673749697
1.9800000000000002,59.99999999999999,-178.0,-0.4967440039778602,0.8074702172860009,4.186541948032868,-1.3570311442219958,-0.6067948916585519,1.3156980516697185
1.9800000000000002,62.0,-178.0,-0.48226249720959236,0.9837472875127642,3.993285354841289,-2.077017632196701,-0.6443464163924858,1.7127045168141297
1.9800000000000002,64.0,-178.0,-0.38834947520639085,1.1214330227212093,3.568763413525926,-2.7570737444397975,-0.5403880372061736,2.100596544068935
1.9800000000000002,66.0,-178.0,-0.23751735419960243,1.1997779291238542,2.9306278520112565,-3.3238477696124744,-0.3034288500386827,2.4325621378160003
1.9800000000000002,68.0,-178.0,-0.057409105014721774,1.207853775679807,2.121358893620156,-3.7093088077427883,0.04123550331216913,2.667314407778298
1.9800000000000002,70.0,-178.0,0.1234606192432185,1.145550209803425,1.2062109006878705,-3.860443352665902,0.4546568596590681,2.7752951928810683
1.9800000000000002,72.0,-178.0,0.27996250686232993,1.0227100510198546,0.2670650719809329,-3.7479753246794605,0.8897964673067909,2.743091913288891
1.9800000000000002,74.0,-178.0,0.39375647983641376,0.8566164086921215,-0.607161801231979,-3.3722176359286067,1.298458462592454,2.5751273412882068
1.9800000000000002,76.0,-178.0,0.4552121001139233,0.6684305516627989,-1.3320212826218012,-2.7646202754167803,1.6381951492962967,2.292319752005627
1.9800000000000002,78.0,-178.0,0.4636039466237394,0.47938702859417187,-1.838865863671106,-1.9844620165797262,1.8778344707124464,1.9281374808900793
1.9800000000000002,80.0,-178.0,0.42576495052880486,0.30752217935475956,-2.0838973005420742,-1.1112056209819388,2.000706968602744,1.5230472793657674
1.9800000000000002,82.0,-178.0,0.3537018293741396,0.16547513705803304,-2.0533441177813807,-0.233981393021703,2.0052939638900664,1.1185966096915712
1.9800000000000002,84.0,-178.0,0.26180691743418566,0.05956163239039733,-1.7641028427967878,0.5598072549427401,1.9036447949319817,0.752227922131852
1.9800000000000002,86.0,-178.0,0.16423604685783308,-0.009991830309323744,-1.2601929333015804,1.1947943349646213,1.7183094186016934,0.45350240509482265
